Rxn name	Formula	Gene-reaction association	LB	UB	Objective
ACPPAT141	h_c + pi_c + tdeACP_c  -> ACP_c + ttdceap_c 		  0.00	   Inf	  0.00
ACPPAT150	h_c + pi_c + ptdcaACP_c  -> ACP_c + ptdcap_c 		  0.00	   Inf	  0.00
ACPPAT160	h_c + palmACP_c + pi_c  -> ACP_c + hdcap_c 		  0.00	   Inf	  0.00
ACPPAT161	h_c + hdeACP_c + pi_c  -> ACP_c + hdceap_c 		  0.00	   Inf	  0.00
ACPPAT170	h_c + hepdcaACP_c + pi_c  -> ACP_c + hepdcap_c 		  0.00	   Inf	  0.00
ACPPAT180	h_c + ocdcaACP_c + pi_c  -> ACP_c + ocdcap_c 		  0.00	   Inf	  0.00
ACPPAT181	h_c + octeACP_c + pi_c  -> ACP_c + ocdceap_c 		  0.00	   Inf	  0.00
ACPPATai150	aiC15ACP_c + h_c + pi_c  -> ACP_c + aiC15p_c 		  0.00	   Inf	  0.00
ACPPATai170	aiC17ACP_c + h_c + pi_c  -> ACP_c + aiC17p_c 		  0.00	   Inf	  0.00
ACPPATi140	h_c + iC14ACP_c + pi_c  -> ACP_c + iC14p_c 		  0.00	   Inf	  0.00
ACPPATi150	h_c + iC15ACP_c + pi_c  -> ACP_c + iC15p_c 		  0.00	   Inf	  0.00
ACPPATi160	h_c + iC16ACP_c + pi_c  -> ACP_c + iC16p_c 		  0.00	   Inf	  0.00
ACPPATi170	h_c + iC17ACP_c + pi_c  -> ACP_c + iC17p_c 		  0.00	   Inf	  0.00
ACPPATi180	h_c + iC18ACP_c + pi_c  -> ACP_c + iC18p_c 		  0.00	   Inf	  0.00
ACPScda	apoACPcda_c + coa_c  -> ACPcda_c + h_c + pap_c 	SCO6673	  0.00	   Inf	  0.00
ACPScpk	apoACPcpk_c + coa_c  -> ACPcpk_c + h_c + pap_c 		  0.00	   Inf	  0.00
ACRCOAR	h_c + nadh_c + prpncoa_c  -> nad_c + ppcoa_c 	SCO0312 or SCO6938 or SCO5984	  0.00	   Inf	  0.00
ACTCOALIG	ac_c + atp_c + coa_c  -> accoa_c + adp_c + pi_c 	SCO5842 or SCO6582	  0.00	   Inf	  0.00
ACTS1	ACPact_c + malcoa_c  -> coa_c + malACPact_c 	SCO5089	  0.00	   Inf	  0.00
ACTS15	dnpaACPact_c + h_c + nadph_c  -> ddhkACPact_c + nadp_c 	SCO5023 or SCO5075	  0.00	   Inf	  0.00
ACTS19	2 hdhk_c + nad_c  -> act_c + h_c + nadh_c 		  0.00	   Inf	  0.00
ADAPAT	glu__L_c + nal2a6o_c  -> akg_c + n6all26d_c 	SCO5941	  0.00	   Inf	  0.00
ADMDC	amet_c + h_c  -> ametam_c + co2_c 		  0.00	   Inf	  0.00
ADXFUTNS	6a6doxf_c + h2o_c  -> ade_c + dhxfut_c + h_c 		  0.00	   Inf	  0.00
AHLGALb	36ahgalpyr_c  -> 36ahgalfur_c 		  0.00	   Inf	  0.00
AHOPS	amet_c + donor_c + hop22en_c  -> acceptor_c + ahop_c + h_c + met__L_c 	SCO6766	  0.00	   Inf	  0.00
ALAS	gly_c + h_c + succoa_c  -> 5aop_c + co2_c + coa_c 		  0.00	   Inf	  0.00
ALPHNH	allphn_c + h2o_c + 3 h_c  -> 2 co2_c + 2 nh4_c 	SCO0443	  0.00	   Inf	  0.00
ANTDIOx	anth_c + 3 h_c + nadh_c + o2_c  -> catechol_c + co2_c + nad_c + nh4_c 	SCO7117	  0.00	   Inf	  0.00
ANTDIOy	anth_c + 3 h_c + nadph_c + o2_c  -> catechol_c + co2_c + nadp_c + nh4_c 	SCO7117	  0.00	   Inf	  0.00
AOBUTDs	2aobut_c + h_c  -> aact_c + co2_c 	s0001	  0.00	   Inf	  0.00
AP2EISOs	2amac_c  -> 2improp_c 		  0.00	   Inf	  0.00
APATr	ala__L_c + msa_c  -> ala_B_c + pyr_c 	SCO5655	  0.00	   Inf	  0.00
APG3PAT120	ddcap_c + glyc3p_c  -> 1ddecg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT140	glyc3p_c + ttdcap_c  -> 1tdecg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT141	glyc3p_c + ttdceap_c  -> 1tdec7eg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT150	glyc3p_c + ptdcap_c  -> 1ptdecg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT160	glyc3p_c + hdcap_c  -> 1hdecg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT161	glyc3p_c + hdceap_c  -> 1hdec9eg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT170	glyc3p_c + hepdcap_c  -> 1hepdecg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT180	glyc3p_c + ocdcap_c  -> 1odecg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PAT181	glyc3p_c + ocdceap_c  -> 1odec11eg3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PATai150	aiC15p_c + glyc3p_c  -> 1aiC15g3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PATai170	aiC17p_c + glyc3p_c  -> 1aiC17g3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PATi140	glyc3p_c + iC14p_c  -> 1iC14g3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PATi150	glyc3p_c + iC15p_c  -> 1iC15g3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PATi160	glyc3p_c + iC16p_c  -> 1iC16g3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PATi170	glyc3p_c + iC17p_c  -> 1iC17g3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APG3PATi180	glyc3p_c + iC18p_c  -> 1iC18g3p_c + h_c + pi_c 		  0.00	   Inf	  0.00
APPLDHr	aact_c + h_c + nadh_c  -> appl_c + nad_c 		  0.00	   Inf	  0.00
APTNAT	5aptn_c + akg_c  -> glu__L_c + oxptn_c 		  0.00	   Inf	  0.00
ARAB2r	arab__L_c + h_c + nadh_c  -> abt_c + nad_c 		  0.00	   Inf	  0.00
ARABISOs	arabinofur__L_c  -> arab__L_c 		  0.00	   Inf	  0.00
ARAI	arab__L_c  -> rbl__L_c 		  0.00	   Inf	  0.00
ARAT	akg_c + met__L_c  -> 2kmb_c + glu__L_c 	SCO5136	  0.00	   Inf	  0.00
ARUH	arg__L_c + pyr_c  -> 5g2oxpt_c + ala__L_c 	SCO5941	  0.00	   Inf	  0.00
ASCOROX	ascb__L_c + 2 ficytc_c  -> dhdascb_c + 2 focytc_c + h_c 		  0.00	   Inf	  0.00
ASCORPO	ascb__L_c + h2o2_c + h_c  -> dhdascb_c + 2 h2o_c 		  0.00	   Inf	  0.00
ASNN	asn__L_c + h2o_c  -> asp__L_c + nh4_c 		  0.00	   Inf	  0.00
ASNTRS	asn__L_c + atp_c + trnaasn_c  -> amp_c + asntrna_c + ppi_c 		  0.00	   Inf	  0.00
ATPHs	atp_c + h2o_c + h_c  -> itp_c + nh4_c 	s0001	  0.00	   Inf	  0.00
BALDHs	betahyd_c  -> betald_c + h2o_c 		  0.00	   Inf	  0.00
BCOADH	ETFred_c + b2coa_c  -> btcoa_c + etf_ox_c + h_c 	SCO1701 or SCO1428 or SCO3051	  0.00	   Inf	  0.00
BTAOR	betald_c + h2o_c + o2_c  -> glyb_c + h2o2_c + h_c 		  0.00	   Inf	  0.00
BTCOAR	btal_c + coa_c + nad_c  -> btcoa_c + h_c + nadh_c 		  0.00	   Inf	  0.00
C7AHXDH	cholate_c + nad_c  -> dh7oxcho_c + h_c + nadh_c 	SCO0737	  0.00	   Inf	  0.00
CAFFCOA	34dhcinm_c + atp_c + coa_c  -> amp_c + caffcoa_c + ppi_c 	SCO4383	  0.00	   Inf	  0.00
CARBPHOL	atp_c + cbm_c  -> adp_c + cbp_c 	SCO6898	  0.00	   Inf	  0.00
CARNMOx	crn_c + h_c + nadh_c + o2_c  -> 3h4oxbut_c + h2o_c + nad_c + tma_c 	SCO2222	  0.00	   Inf	  0.00
CARNMOy	crn_c + h_c + nadph_c + o2_c  -> 3h4oxbut_c + h2o_c + nadp_c + tma_c 	SCO2222	  0.00	   Inf	  0.00
CAT23DOX	catechol_c + o2_c  -> 2hmcnsad_c + h_c 	SCO6304	  0.00	   Inf	  0.00
CBMD	cbm_c + 2 h_c  -> co2_c + nh4_c 		  0.00	   Inf	  0.00
CDAS10	h2o_c + hexACPcda_c  -> ACPcda_c + h_c + hxa_c 		  0.00	   Inf	  0.00
CDAS16	5mthf_c + glu__L_c  -> h_c + meglu_c + thf_c 	SCO3215	  0.00	   Inf	  0.00
CDAS17	4hpgly_c + asn__L_c + 3 asp__L_c + 11 atp_c + ephxcoa_c + gly_c + meglu_c + ser__L_c + thr__L_c + 2 trp__L_c  -> 11 amp_c + cdaint1_c + coa_c + 11 h_c + 11 ppi_c 	SCO3230 and SCO3231 and SCO3232	  0.00	   Inf	  0.00
CDAS4	3haACPcda_c  -> but2eACPcda_c + h2o_c 		  0.00	   Inf	  0.00
CDAS8	3hhexACPcda_c  -> h2o_c + thex2eACPcda_c 		  0.00	   Inf	  0.00
CDP4DGNOx	cdp4dh6doglc_c + h_c + nadh_c  -> cdp4dh36ddglc_c + h2o_c + nad_c 	SCO0103	  0.00	   Inf	  0.00
CDP4DGNOy	cdp4dh6doglc_c + h_c + nadph_c  -> cdp4dh36ddglc_c + h2o_c + nadp_c 	SCO0103	  0.00	   Inf	  0.00
CINNCOAL	atp_c + cinnm_c + coa_c  -> amp_c + ecinncoa_c + ppi_c 	SCO4383	  0.00	   Inf	  0.00
CINNDOX	cinnm_c + h_c + nadh_c + o2_c  -> nad_c + prp2enoate_c 	SCO1923 or SCO2106 or SCO2469 or SCO6039 or SCO7117	  0.00	   Inf	  0.00
COBP3DH	cofac3_c  -> copre3_c + h_c 		  0.00	   Inf	  0.00
CODSCL5BMT	amet_c + codscl5b_c  -> ahcys_c + copre6_c + h_c 		  0.00	   Inf	  0.00
COELICHELINR1	fadh2_c + 2 fcoelchl_c  -> 2 coelichelin_c + fad_c + 2 fe2_c + 2 h_c 		  0.00	   Inf	  0.00
COELICHELINR2	2 fcoelchl_c + fmnh2_c  -> 2 coelichelin_c + 2 fe2_c + fmn_c + 2 h_c 		  0.00	   Inf	  0.00
COELICHELINR3	2 fcoelchl_c + rbflvrd_c  -> 2 coelichelin_c + 2 fe2_c + 2 h_c + ribflv_c 		  0.00	   Inf	  0.00
COELICHELINexs	coelichelin_e + fe3_e  -> fcoelchl_e 	s0001	  0.00	   Inf	  0.00
COSPERDH	aspsa_c + h_c + nadph_c + prp13da_c  -> coxsperm_c + h2o_c + nadp_c 	SCO7644	  0.00	   Inf	  0.00
CPKS1	ACPcpk_c + 9 h_c + 3 malcoa_c  -> 3 co2_c + 3 coa_c + 2 h2o_c + hex24dACPcpk_c 	SCO6275	  0.00	   Inf	  0.00
CPKS2	4 h_c + hex24dACPcpk_c + 2 malcoa_c  -> 2 co2_c + 2 coa_c + h246dectACPcpk_c + h2o_c 	SCO6274	  0.00	   Inf	  0.00
CPKS3	h246dectACPcpk_c + 3 h_c + malcoa_c + nadh_c  -> ACPcpk_c + co2_c + coa_c + h2o_c + hdd2610t_c + nad_c 	SCO6273	  0.00	   Inf	  0.00
CPKS4a	ala__L_c + hdd2610t_c  -> add26810t5o_c + pyr_c 	SCO6279	  0.00	   Inf	  0.00
CPKS4b	glu__L_c + hdd2610t_c  -> add26810t5o_c + akg_c 	SCO6279	  0.00	   Inf	  0.00
CPKS5	add26810t5o_c + fadh2_c + 2 o2_c  -> cpkepox_c + fad_c + 3 h2o_c 	SCO6276 or SCO6281 or SCO6272	  0.00	   Inf	  0.00
CSPMDDH	aspsa_c + h_c + nadph_c + ptrc_c  -> cspmd_c + h2o_c + nadp_c 	SCO7644	  0.00	   Inf	  0.00
CTPGNAC	HC01115_c + ctp_c  -> cmpglna_c + ppi_c 	SCO4880	  0.00	   Inf	  0.00
CU1O	4 cu_c + 4 h_c + o2_c  -> 4 cu2_c + 2 h2o_c 	SCO3439 and SCO3440 and SCO6712	  0.00	   Inf	  0.00
CYC1CCDH	cychex1coa_c + etf_ox_c + h_c  -> ETFred_c + cyccarcoa_c 	SCO6938	  0.00	   Inf	  0.00
CYCHEXDH	14hdphet_c + nad_c  -> h_c + haphenon_c + nadh_c 	SCO2490	  0.00	   Inf	  0.00
CYCHEX_2	cychxaol_c + nad_c  -> cychex_c + h_c + nadh_c 	SCO7363	  0.00	   Inf	  0.00
